"PersonID","Name","ZhName","AltName","AltZhName","AltSpelling","AltZhSpelling","Surname","IsProperName","Gender","BirthYear","DeathYear","BirthPlace","DeathPlace","StrongID","UpdatedStrongID","RefStrongID","RefBirth","RefDeath","RefAge","RefCorrections","RefClass","RefParent","RefNotes","RefDetail","Verses","RefSpouse","RefFatherBFTID","RefRank","BFTID","IsFatherMatch","Spouse","IsStrongMatch","IsChildMatch","KoName","IsHide"
2161,Neariah,尼利雅,"","","","","","1",M,"","","","",H5294,H5294,H5294,0,"","",,Israel,Shemaiah,,(1 Chronicles 3:22),"1Chr 3:22; 1Chr 3:23; ","",471,4,475,0,"",1,,느아랴,
2162,Neariah,尼利雅,"","","","","","1",M,"","","","",H5294,H5294,"",0,"","",,"","",,"","1Chr 4:42; ","",0,0,0,,"",,,느아랴,
2163,Nebai,尼拜,"","","","","","1",M,"","","","",H5109,H5109,"",0,"","",,"","",,"",Neh 10:19; ,"",0,0,0,,"",,,노배,
2164,Nebajoth,尼拜約,"","",Nebaioth,"","","1",F,"","","","",H5032,H5032,H5032,0,"","",,base,Ishmael,,"(Genesis 25:13, 1 Chronicles 1:29-31)",Gen 25:13; Gen 28:9; Gen 36:3; 1Chr 1:29; Isa 60:7; ,"",54,1,55,1,"",1,,느바욧,
2165,Nebat,尼八,"","","","","","1",M,"","","","",H5028,H5028,"",0,"","",,"","",,"","1Kgs 11:26; 1Kgs 12:2; 1Kgs 12:15; 1Kgs 15:1; 1Kgs 16:3; 1Kgs 16:26; 1Kgs 16:31; 1Kgs 21:22; 1Kgs 22:52; 2Kgs 3:3; 2Kgs 9:9; 2Kgs 10:29; 2Kgs 13:2; 2Kgs 13:11; 2Kgs 14:24; 2Kgs 15:9; 2Kgs 15:18; 2Kgs 15:24; 2Kgs 15:28; 2Kgs 17:21; 2Kgs 23:15; 2Chr 9:29; 2Chr 10:2; 2Chr 10:15; 2Chr 13:6; ","",0,0,0,,Zeruah (3053),,,느밧,
2166,Nebo,尼波,"","","","","","1",M,"","","","",H5015,H5015,"",0,"","",,"","",,"",Ezra 10:43; ,"",0,0,0,,"",,,느보,
2167,Nebuchadnezzar,尼布甲尼撒,Nebuchadrezzar,"","","","","1",M,"","","","","H5019, H5020","H5019,H5020","",0,"","",,"","",,"","2Kgs 24:1; 2Kgs 24:10; 2Kgs 24:11; 2Kgs 25:1; 2Kgs 25:8; 2Kgs 25:22; 1Chr 6:15; 2Chr 36:6; 2Chr 36:7; 2Chr 36:10; 2Chr 36:13; Ezra 1:7; Ezra 2:1; Ezra 5:12; Ezra 5:14; Ezra 6:5; Neh 7:6; Esth 2:6; Jer 21:2; Jer 21:7; Jer 22:25; Jer 24:1; Jer 25:1; Jer 25:9; Jer 27:6; Jer 27:8; Jer 27:20; Jer 28:3; Jer 28:11; Jer 28:14; Jer 29:1; Jer 29:3; Jer 29:21; Jer 32:1; Jer 32:28; Jer 34:1; Jer 35:11; Jer 37:1; Jer 39:1; Jer 39:5; Jer 39:11; Jer 43:10; Jer 44:30; Jer 46:2; Jer 46:13; Jer 46:26; Jer 49:28; Jer 49:30; Jer 50:17; Jer 51:34; Jer 52:4; Jer 52:12; Jer 52:28; Jer 52:29; Jer 52:30; Ezek 26:7; Ezek 29:18; Ezek 29:19; Ezek 30:10; Dan 1:1; Dan 1:18; Dan 2:1; Dan 2:28; Dan 2:46; Dan 3:1; Dan 3:2; Dan 3:3; Dan 3:5; Dan 3:7; Dan 3:9; Dan 3:13; Dan 3:14; Dan 3:16; Dan 3:19; Dan 3:24; Dan 3:26; Dan 3:28; Dan 4:1; Dan 4:4; Dan 4:18; Dan 4:28; Dan 4:31; Dan 4:33; Dan 4:34; Dan 4:37; Dan 5:2; Dan 5:11; Dan 5:18; ","",0,0,0,,"",,,느부갓네살,
2168,Nebushasban,和尼布沙斯班,"","",Nebushazban,"","","1",M,"","","","",H5021,H5021,"",0,"","",,"","",,"",Jer 39:13; ,"",0,0,0,,"",,,느부사스반,
2169,Nebuzar-adan,尼布撒拉旦,"","",Nebuzaradan,"","","1",M,"","","","",H5018,H5018,"",0,"","",,"","",,"","2Kgs 25:8; 2Kgs 25:11; 2Kgs 25:20; Jer 39:9; Jer 39:10; Jer 39:11; Jer 39:13; Jer 40:1; Jer 41:10; Jer 43:6; Jer 52:12; Jer 52:15; Jer 52:16; Jer 52:26; Jer 52:30; ","",0,0,0,,"",,,느부사라단,
2170,Nedabiah,尼大比雅,"","","","","","1",M,"","","","",H5072,H5072,H5072,0,"","",,Israel,Jehoiachin (or Jeconiah),,(1 Chronicles 3:18),"1Chr 3:18; ","",446,8,497,0,"",1,,느다뱌,
2171,Nehemiah,尼希米,"","","","","","1",M,"","","","",H5166,H5166,"",0,"","",,"","",,"",Ezra 2:2; Neh 7:7; ,"",0,0,0,,"",,,느헤미야,
2172,Nehemiah,尼希米,"","","","","","1",M,"","","","",H5166,H5166,"",0,"","",,"","",,"",Neh 1:1; Neh 8:9; Neh 10:1; Neh 12:26; Neh 12:47; ,"",0,0,0,,"",,,느헤미야,
2173,Nehemiah,尼希米,"","","","","","1",M,"","","","",H5166,H5166,"",0,"","",,"","",,"",Neh 3:16; ,"",0,0,0,,"",,,느헤미야,
2174,Nehushta,尼護施他,"","","","","","1",F,"","","","",H5179,H5179,"",0,"","",,"","",,"","2Kgs 24:8; ","",0,0,0,,Jehoiakim (1085),,,느후스다,
2175,Nekoda,尼哥大,"","","","","","1",F,"","","","",H5353,H5353,"",0,"","",,"","",,"",Ezra 2:48; Neh 7:50; ,"",0,0,0,,"",,,느고다,
2176,Nekoda,尼哥大,"","","","","","1",F,"","","","",H5353,H5353,"",0,"","",,"","",,"",Ezra 2:60; Neh 7:62; ,"",0,0,0,,"",,,느고다,
2177,Nemuel,尼母利,"","","","","","1",M,"","","","",H5241,H5241,H5241,0,"","",,Israel,Eliab,,(Numbers 26:9),Num 26:9; ,"",93,1,94,1,"",1,,느무엘,
2178,Nepheg,尼斐,"","","","","","1",M,"","","","",H5298,H5298,H5298,0,"","",,Israel priest,Izhar (or Amminadab),,(Exodus 6:21),Exod 6:21; ,"",218,2,251,0,"",1,,네벡,
2179,Nepheg,尼斐,"","","","","","1",M,"","",Jerusalem,"",H5298,H5298,H5298,0,"","",,Israel,David,,(1 Chronicles 3:7),"2Sam 5:15; 1Chr 3:7; 1Chr 14:6; ","",371,15,505,0,"",1,,네벡,
2180,Nephusim,尼普心,Nephishesim,"",Nephussim,"","","1",M,"","","","",H5300,H5300,"",0,"","",,"","",,"",Ezra 2:50; Neh 7:52; ,"",0,0,0,,"",,,느비스심,
2181,Ner,尼珥,"","","","","","1",M,"","","","",H5369,H5369,"",0,"","",,"","",,"","1Sam 14:50; 1Sam 14:51; 1Sam 26:5; 1Sam 26:14; 2Sam 2:8; 2Sam 2:12; 2Sam 3:23; 2Sam 3:25; 2Sam 3:28; 2Sam 3:37; 1Kgs 2:5; 1Kgs 2:32; 1Chr 9:36; 1Chr 26:28; ","",0,0,0,,"",,,넬,
2182,Nereus,尼利亞,"","","","","","1",M,"","","","",G3517,G3517,"",0,"","",,"","",,"",Rom 16:15; ,"",0,0,0,,"",,,네네오,
2183,Nergal-sharezer,尼甲沙利薛,"","","","","","1",M,"","","","",H5371,H5371,"",0,"","",,"","",,"",Jer 39:3; Jer 39:13; ,"",0,0,0,,"",,,네르갈사레셀,
2185,Neri,尼利,"","","","","","1",M,"","","","",G3518,G3518,G3518,0,"","",,messianicLine,Melchi,,(Luke 3:27),Luke 3:27; ,"",398,1,399,1,"",1,,네리,
2186,Neriah,尼利亞,"","","","","","1",M,"","","","",H5374,H5374,"",0,"","",,"","",,"",Jer 32:12; Jer 32:16; Jer 36:4; Jer 36:8; Jer 36:14; Jer 36:32; Jer 43:3; Jer 43:6; Jer 45:1; Jer 51:59; ,"",0,0,0,,"",,,네리야,
2188,Nethaneel,拿坦業,Nethanel,"","","","","1",M,"","","","",H5417,H5417,"",0,"","",,"","",,"",Num 1:8; Num 2:5; Num 7:18; Num 7:23; Num 10:15; ,"",0,0,0,,"",,,느다넬,
2189,Nethaneel,拿坦業,Nethanel,"","","","","1",M,"","","","",H5417,H5417,H5417,0,"","",,Israel,Jesse,Also: Nethaneel ,(1 Chronicles 2:14),"1Chr 2:14; ","",364,4,368,0,"",1,,느다넬,
2190,Nethaneel,拿坦業,Nethanel,"","","","","1",M,"","","","",H5417,H5417,"",0,"","",,"","",,"","1Chr 15:24; ","",0,0,0,,"",,,느다넬,
2191,Nethaneel,拿坦業,Nethanel,"","","","","1",M,"","","","",H5417,H5417,"",0,"","",,"","",,"","1Chr 24:6; ","",0,0,0,,"",,,느다넬,
2192,Nethaneel,拿坦業,Nethanel,"","","","","1",M,"","","","",H5417,H5417,"",0,"","",,"","",,"","1Chr 26:4; ","",0,0,0,,"",,,느다넬,
2193,Nethaneel,拿坦業,Nethanel,"","","","","1",M,"","","","",H5417,H5417,"",0,"","",,"","",,"","2Chr 17:7; ","",0,0,0,,"",,,느다넬,
2194,Nethaneel,拿坦業,Nethanel,"","","","","1",M,"","","","",H5417,H5417,"",0,"","",,"","",,"","2Chr 35:9; ","",0,0,0,,"",,,느다넬,
2195,Nethaneel,拿坦業,Nethanel,"","","","","1",M,"","","","",H5417,H5417,"",0,"","",,"","",,"",Ezra 10:22; ,"",0,0,0,,"",,,느다넬,
2196,Nethaneel,拿坦業,Nethanel,"","","","","1",M,"","","","",H5417,H5417,"",0,"","",,"","",,"",Neh 12:21; ,"",0,0,0,,"",,,느다넬,
2197,Nethaneel,拿坦業,Nethanel,"","","","","1",M,"","","","",H5417,H5417,"",0,"","",,"","",,"",Neh 12:36; ,"",0,0,0,,"",,,느다넬,
2198,Nethaniah,尼探雅,"","","","","","1",M,"","","","",H5418,H5418,"",0,"","",,"","",,"","2Kgs 25:23; 2Kgs 25:25; Jer 40:8; Jer 40:14; Jer 40:15; Jer 41:1; Jer 41:2; Jer 41:6; Jer 41:7; Jer 41:9; Jer 41:10; Jer 41:11; Jer 41:12; Jer 41:15; Jer 41:16; Jer 41:18; ","",0,0,0,,"",,,느다냐,
2199,Nethaniah,尼探雅,"","","","","","1",M,"","","","",H5418,H5418,"",0,"","",,"","",,"","1Chr 25:2; 1Chr 25:12; ","",0,0,0,,"",,,느다냐,
2200,Nethaniah,尼探雅,"","","","","","1",M,"","","","",H5418,H5418,"",0,"","",,"","",,"","2Chr 17:8; ","",0,0,0,,"",,,느다냐,
2201,Nethaniah,尼探雅,"","","","","","1",M,"","","","",H5418,H5418,"",0,"","",,"","",,"",Jer 36:14; ,"",0,0,0,,"",,,느다냐,
2202,Neziah,尼細亞,"","","","","","1",M,"","","","",H5335,H5335,"",0,"","",,"","",,"",Ezra 2:54; Neh 7:56; ,"",0,0,0,,"",,,느시야,
2203,Nicanor,尼迦挪,"","","","","","1",M,"","","","",G3527,G3527,"",0,"","",,"","",,"",Acts 6:5; ,"",0,0,0,,"",,,니가노르,
2204,Nicodemus,尼哥底母,"","","","","","1",M,"","","","",G3530,"G3530,G3686","",0,"","",,"","",,"",John 3:1; John 3:4; John 3:9; John 7:50; John 19:39; ,"",0,0,0,,"",,,니고데모,
2205,Nicolas,尼哥拉,"","","","","","1",M,"","","","",G3532,G3532,"",0,"","",,"","",,"",Acts 6:5; ,"",0,0,0,,"",,,"백성의 지배자, 니골라.",
2206,Nimrod,寧錄,"","","","","","1",M,"","","","",H5248,H5248,H5248,0,"","",,major base,Cush,,"(Genesis 10:8-9, 1 Chronicles 1:10)<br><br>Nimrod became a 'mighty one' on the earth.  The nation of Nimrod became Assyria.  (Micah 5:6)",Gen 10:8; Gen 10:9; 1Chr 1:10; Mic 5:6; ,"",957,6,965,0,"",1,,니므롯,
2207,Nimshi,寧示,"","","","","","1",M,"","","","",H5250,H5250,"",0,"","",,"","",,"","1Kgs 19:16; 2Kgs 9:2; 2Kgs 9:14; 2Kgs 9:20; 2Chr 22:7; ","",0,0,0,,"",,,님시,
2208,Noadiah,挪亞底,"","","","","","1",M,"","","","",H5129,H5129,"",0,"","",,"","",,"",Ezra 8:33; ,"",0,0,0,,"",,,노아댜,
2209,Noadiah,挪亞底,"","","","","","1",F,"","","","",H5129,H5129,"",0,"","",,"","",,"",Neh 6:14; ,"",0,0,0,,"",,,노아댜,
2210,Noah,挪亞,Noe,"","","","","1",M,"2885 BC","1935 BC","","","G3575, H5146","G3575,H5146","H5146, H5270, G3575",2868,"1918","950","G3575,H5146",major messianicLine,Lamech,H5270=1) one of the 5 daughters of Zelophehad in the time of the exodus,"(Genesis 5:28-29, 1 Chronicles 1:4, Luke 3:36)<br><br>The Flood came when Noah was 600 years old (Genesis 7:6)<br><br>(Genesis 9:29)",Gen 5:29; Gen 5:30; Gen 5:32; Gen 6:8; Gen 6:9; Gen 6:10; Gen 6:13; Gen 6:22; Gen 7:1; Gen 7:5; Gen 7:6; Gen 7:7; Gen 7:9; Gen 7:11; Gen 7:13; Gen 7:15; Gen 7:23; Gen 8:1; Gen 8:6; Gen 8:11; Gen 8:13; Gen 8:15; Gen 8:18; Gen 8:20; Gen 9:1; Gen 9:8; Gen 9:17; Gen 9:18; Gen 9:19; Gen 9:20; Gen 9:24; Gen 9:28; Gen 9:29; Gen 10:1; Gen 10:32; 1Chr 1:4; Isa 54:9; Ezek 14:14; Ezek 14:20; Matt 24:37; Matt 24:38; Luke 3:36; Luke 17:26; Luke 17:27; Heb 11:7; 1Pet 3:20; 2Pet 2:5; ,"",20,1,21,1,"",0,,노아,
2211,Noah,挪阿,"","","","","","1",F,"","","","",H5270,H5270,"H5146, H5270, G3575",0,"","",H5270,Israel female,Zelophehad,,(Numbers 27:1),Num 26:33; Num 27:1; Num 36:11; Josh 17:3; ,"",723,2,725,0,"",0,,노아,
2212,Nobah,挪巴,"","","","","","1",M,"","","","",H5025,H5025,"",0,"","",,"","",,"",Num 32:42; ,"",0,0,0,,"",,,노바,
2213,Nogah,挪迦,"","","","","","1",M,"","",Jerusalem,"",H5052,H5052,H5052,0,"","",,Israel,David,,(1 Chronicles 3:7),"1Chr 3:7; 1Chr 14:6; ","",371,14,504,0,"",1,,노가,
2214,Nun,嫩,Non,"","","","","1",M,"","","","",H5126,H5126,"",0,"","",,"","",,"",Exod 33:11; Num 11:28; Num 13:8; Num 13:16; Num 14:6; Num 14:30; Num 14:38; Num 26:65; Num 27:18; Num 32:12; Num 32:28; Num 34:17; Deut 1:38; Deut 31:23; Deut 32:44; Deut 34:9; Josh 1:1; Josh 2:1; Josh 2:23; Josh 6:6; Josh 14:1; Josh 17:4; Josh 19:49; Josh 19:51; Josh 21:1; Josh 24:29; Judg 2:8; 1Kgs 16:34; 1Chr 7:27; Neh 8:17; ,"",0,0,0,,"",,,눈,
2215,Obadiah,俄巴底,"","","","","","1",M,"","","","",H5662,H5662,"",0,"","",,"","",,"","1Kgs 18:3; 1Kgs 18:4; 1Kgs 18:5; 1Kgs 18:6; 1Kgs 18:7; 1Kgs 18:16; ","",0,0,0,,"",,,오바댜,
2216,Obadiah,俄巴底,"","","","","","1",M,"","","","",H5662,H5662,H5662,0,"","",,Israel,Shecaniah,,(1 Chronicles 3:21),"1Chr 3:21; ","",465,1,466,0,"",1,,오바댜,
2217,Obadiah,俄巴底,"","","","","","1",M,"","","","",H5662,H5662,H5662,0,"","",,Israel,Izrahiah,,(1 Chronicles 7:3),"1Chr 7:3; ","",677,2,679,0,"",1,,오바댜,
2218,Obadiah,俄巴底,"","","","","","1",M,"","","","",H5662,H5662,H5662,0,"","",,major Israel,Azel,,(1 Chronicles 9:44)<br><br>Is this the prophet Obadiah of the book of Obadiah in Scripture?,"1Chr 8:38; 1Chr 9:44; ","",888,5,893,0,"",1,,오바댜,
2219,Obadiah,俄巴底,Abda,押大,"","","","1",M,"","","","","H5653, H5662","H5653,H5662","",0,"","",,"","",,"","1Chr 9:16; Neh 11:17; Neh 12:25; ","",0,0,0,,"",,,압다,
2220,Obadiah,俄巴底,"","","","","","1",M,"","","","",H5662,H5662,"",0,"","",,"","",,"","1Chr 12:9; ","",0,0,0,,"",,,오바댜,
2221,Obadiah,俄巴底,"","","","","","1",M,"","","","",H5662,H5662,"",0,"","",,"","",,"","1Chr 27:19; ","",0,0,0,,"",,,오바댜,
2222,Obadiah,俄巴底,"","","","","","1",M,"","","","",H5662,H5662,"",0,"","",,"","",,"","2Chr 17:7; ","",0,0,0,,"",,,오바댜,
2223,Obadiah,俄巴底,"","","","","","1",M,"","","","",H5662,H5662,"",0,"","",,"","",,"","2Chr 34:12; ","",0,0,0,,"",,,오바댜,
2224,Obadiah,俄巴底,"","","","","","1",M,"","","","",H5662,H5662,"",0,"","",,"","",,"",Ezra 8:9; ,"",0,0,0,,"",,,오바댜,
2225,Obadiah,俄巴底,"","","","","","1",M,"","","","",H5662,H5662,"",0,"","",,"","",,"",Neh 10:5; ,"",0,0,0,,"",,,오바댜,
2226,Obadiah,俄巴底,"","","","","","1",M,"","","","",H5662,H5662,"",0,"","",,"","",,"",Obad 1:1; ,"",0,0,0,,"",,,오바댜,
2227,Ebal,,"",,"Obal, Ebal",,"","1",M,"","","","","H5745,H5858","H5745,H5858",H5745,,,,,base,Joktan,,"(Genesis 10:26-29, 1 Chronicles 1:20-23)",Gen 10:28; 1Chr 1:22; ,"",28,8,36,0,,0,,오발,
2228,Obed,俄備得,"","","","","","1",M,"","","","","G5601, H5744","G5601,H5744","H5744, G5601",0,"","",,messianicLine,Boaz,,"(Ruth 4:21, 1 Chronicles 2:12)",Ruth 4:17; Ruth 4:21; Ruth 4:22; 1Chr 2:12; Matt 1:5; Luke 3:32; ,"",362,1,363,1,"",1,,오벳,
2229,Obed,俄備得,"","","","","","1",M,"","","","",H5744,H5744,"H5744, G5601",0,"","",,Israel,Ephal,,(1 Chronicles 2:37),"1Chr 2:37; 1Chr 2:38; ","",340,1,341,1,"",0,,오벳,
2230,Obed,俄備得,"","","","","","1",M,"","","","",H5744,H5744,"",0,"","",,"","",,"","1Chr 11:47; ","",0,0,0,,"",,,오벳,
2231,Obed,俄備得,"","","","","","1",M,"","","","",H5744,H5744,"",0,"","",,"","",,"","1Chr 26:7; ","",0,0,0,,"",,,오벳,
2232,Obed,俄備得,"","","","","","1",M,"","","","",H5744,H5744,"",0,"","",,"","",,"","2Chr 23:1; ","",0,0,0,,"",,,오벳,
2233,Shimei,示每,"","","","","","1",M,"","","","",H8096,H8096,"",0,"","",,"","",,"","1Chr 25:17; ","",0,0,0,,"",,,시므이,
2234,Obil,阿比勒,"","","","","","1",M,"","","","",H179,H179,"",0,"","",,"","",,"","1Chr 27:30; ","",0,0,0,,"",,,오빌,
2235,Ocran,俄蘭,"","","","","","1",M,"","","","",H5918,H5918,"",0,"","",,"","",,"",Num 1:13; Num 2:27; Num 7:72; Num 7:77; Num 10:26; ,"",0,0,0,,"",,,오그란,
2236,Oded,俄德,"","","","","","1",M,"","","","",H5752,H5752,"",0,"","",,"","",,"","2Chr 15:1; 2Chr 15:8; ","",0,0,0,,"",,,오뎃,
2237,Oded,俄德,"","","","","","1",M,"","","","",H5752,H5752,"",0,"","",,"","",,"","2Chr 28:9; ","",0,0,0,,"",,,오뎃,
2238,Og,噩,"","","","","","1",M,"","","","",H5747,H5747,"",0,"","",,"","",,"",Num 21:33; Num 32:33; Deut 1:4; Deut 3:1; Deut 3:3; Deut 3:4; Deut 3:10; Deut 3:11; Deut 3:13; Deut 4:47; Deut 29:7; Deut 31:4; Josh 2:10; Josh 9:10; Josh 12:4; Josh 13:12; Josh 13:30; Josh 13:31; 1Kgs 4:19; Neh 9:22; Ps 135:11; Ps 136:20; ,"",0,0,0,,"",,,옥,
2239,Ohad,阿轄,"","","","","","1",M,"","","","",H161,H161,H161,0,"","",,Israel,Simeon,,"(Genesis 46:10, Exodus 6:15, 1 Chronicles 4:24)",Gen 46:10; Exod 6:15; ,"",114,3,119,0,"",1,,오핫,
2240,Ohel,阿黑,"","","","","","1",M,"","","","",H169,H169,H169,0,"","",,Israel,Zerubbabel,,(1 Chronicles 3:20),"1Chr 3:20; ","",462,5,489,0,"",1,,오헬,
2241,Olympas,阿林巴,"","","","","","1",M,"","","","",G3652,G3652,"",0,"","",,"","",,"",Rom 16:15; ,"",0,0,0,,"",,,올름바,
2242,Omar,阿抹,"","","","","","1",M,"","","","",H201,H201,H201,0,"","",,base,Eliphaz,,"(Genesis 36:11, 15-16, 1 Chronicles 1:36)",Gen 36:11; Gen 36:15; 1Chr 1:36; ,"",71,2,73,0,"",1,,오말,
2243,Omri,暗利,"","","","","","1",M,"","","","",H6018,H6018,"",0,"","",,"","",,"","1Kgs 16:16; 1Kgs 16:17; 1Kgs 16:21; 1Kgs 16:22; 1Kgs 16:23; 1Kgs 16:25; 1Kgs 16:27; 1Kgs 16:28; 1Kgs 16:29; 1Kgs 16:30; 2Kgs 8:26; 2Chr 22:2; Mic 6:16; ","",0,0,0,,"",,,오므리,
2244,Omri,暗利,"","","","","","1",M,"","","","",H6018,H6018,H6018,0,"","",,Israel,Becher,,(1 Chronicles 7:8),"1Chr 7:8; ","",841,5,846,0,"",1,,오므리,
2245,Omri,暗利,"","","","","","1",M,"","","","",H6018,H6018,"",0,"","",,"","",,"","1Chr 9:4; ","",0,0,0,,"",,,오므리,
2246,Omri,暗利,"","","","","","1",M,"","","","",H6018,H6018,"",0,"","",,"","",,"","1Chr 27:18; ","",0,0,0,,"",,,오므리,
2247,On,安,"","","","","","1",M,"","","","",H203,,"",0,"","",,"","",,"",Num 16:1; ,"",0,0,0,,"",,,온,
2248,Onam,阿南,"","","","","","1",M,"","","","",H208,H208,"",0,"","",,"","",,"",Gen 36:23; 1Chr 1:40; ,"",0,0,0,,"",,,오남(명남)은 온(<,
2249,Onam,阿南,"","","","","","1",M,"","","","",H208,H208,H208,0,"","",,Israel,Jerahmeel,,(1 Chronicles 2:26),"1Chr 2:26; 1Chr 2:28; ","",320,6,329,0,"",1,,오남(명남)은 온(<,
2250,Onan,和俄南,"","","","","","1",M,"","","","",H209,H209,H209,0,"","",,Israel,Judah,,"(Genesis 38:2-4, Genesis 46:12, 1 Chronicles 2:3, Genesis 38:9-10)<br><br>Onan did what was displeasing in the sight of the Lord, so He took his life. (Genesis 38:10)",Gen 38:4; Gen 38:8; Gen 38:9; Gen 46:12; Num 26:19; 1Chr 2:3; ,"",293,2,295,0,"",1,,오난,
2251,Onesimus,阿尼西母,"","","","","","1",M,"","","","",G3682,G3682,"",0,"","",,"","",,"",Col 4:9; Phlm 1:10; ,"",0,0,0,,"",,,오네시모,
2252,Onesiphorus,阿尼色弗,"","","","","","1",M,"","","","",G3683,G3683,"",0,"","",,"","",,"","2Tim 1:16; 2Tim 4:19; ","",0,0,0,,"",,,오네시보로,
2253,Ophir,俄斐,"","","","","","1",M,"","","","",H211,H211,"",0,"","",,base,Joktan,,"(Genesis 10:26-29, 1 Chronicles 1:20-23)",Gen 10:29; 1Chr 1:23; ,"",28,11,39,0,"",1,,오빌,
2254,Ophrah,俄弗拉,"","","","","","1",M,"","","","",H6084,H6084,"",0,"","",,"","",,"","1Chr 4:14; ","",0,0,0,,"",,,오브라,
2255,Oreb,俄立,"","","","","","1",M,"","","","",H6159,H6159,"",0,"","",,"","",,"",Judg 7:25; Judg 8:3; Ps 83:11; Isa 10:26; ,"",0,0,0,,"",,,오렙,
2256,Oren,阿連,"","","","","","1",M,"","","","",H767,H767,H767,0,"","",,Israel,Jerahmeel,,(1 Chronicles 2:25),"1Chr 2:25; ","",320,3,326,0,"",1,,오렌,
2257,Orpah,俄珥巴,"","","","","","1",F,"","",Moab,"",H6204,H6204,"",0,"","",,"","",,"",Ruth 1:4; Ruth 1:14; ,"",0,0,0,,Chilion (940),,,오르바,
2258,Othni,俄得尼,"","","","","","1",M,"","","","",H6273,H6273,"",0,"","",,"","",,"","1Chr 26:7; ","",0,0,0,,"",,,오드니,
2259,Othniel,俄陀聶,"","","","","","1",M,"","","","",H6274,H6274,H6274,0,"","",,major Israel judge,Kenaz,,"(Joshua 15:17, Judges 3:9)<br><br>Othniel judged Israel 40 years: 1409-1369 BCE (Judges 3:11).",Josh 15:17; Judg 1:13; Judg 3:9; Judg 3:11; 1Chr 4:13; 1Chr 27:15; ,"",310,1,311,1,Achsah (68),1,,옷니엘(인),
2260,Ozem,阿鮮,"","","","","","1",M,"","","","",H684,H684,H684,0,"","",,Israel,Jesse,,(1 Chronicles 2:15),"1Chr 2:15; ","",364,6,370,0,"",1,,오셈,
2261,Ozem,阿鮮,"","","","","","1",M,"","","","",H684,H684,H684,0,"","",,Israel,Jerahmeel,,(1 Chronicles 2:25),"1Chr 2:25; ","",320,4,327,0,"",1,,오셈,
2262,Paarai,帕萊,"","","","","","1",M,"","","","",H6474,H6474,"",0,"","",,"","",,"","2Sam 23:35; ","",0,0,0,,"",,,바아래,
2263,Padon,巴頓,"","","","","","1",M,"","","","",H6303,H6303,"",0,"","",,"","",,"",Ezra 2:44; Neh 7:47; ,"",0,0,0,,"",,,바돈,
2264,Pagiel,帕結,"","","","","","1",M,"","","","",H6295,H6295,"",0,"","",,"","",,"",Num 1:13; Num 2:27; Num 7:72; Num 7:77; Num 10:26; ,"",0,0,0,,"",,,바기엘,
2265,Pahath-moab,巴哈摩押,"","","","","","1",M,"","","","",H6355,H6355,"",0,"","",,"","",,"",Ezra 2:6; Ezra 8:4; Ezra 10:30; Neh 7:11; ,"",0,0,0,,"",,,바핫모압,
2266,Pahath-moab,巴哈摩押,"","","","","","1",M,"","","","",H6355,H6355,"",0,"","",,"","",,"",Neh 3:11; ,"",0,0,0,,"",,,바핫모압,
2267,Pahath-moab,巴哈摩押,"","","","","","1",M,"","","","",H6355,H6355,"",0,"","",,"","",,"",Neh 10:14; ,"",0,0,0,,"",,,바핫모압,
2268,Palal,巴拉,"","","","","","1",M,"","","","",H6420,H6420,"",0,"","",,"","",,"",Neh 3:25; ,"",0,0,0,,"",,,발랄,
2269,Palti,帕提,"","","","","","1",M,"","","","",H6406,H6406,"",0,"","",,"","",,"",Num 13:9; ,"",0,0,0,,"",,,발디,
2270,Paltiel,帕鐵,"","","","","","1",M,"","","","",H6409,H6409,"",0,"","",,"","",,"",Num 34:26; ,"",0,0,0,,"",,,발디엘,
2271,Parmashta,帕瑪斯他,"","","","","","1",M,"","","","",H6534,H6534,"",0,"","",,"","",,"",Esth 9:9; ,"",0,0,0,,"",,,바마스다,
2272,Parmenas,巴米拿,"","","","","","1",M,"","","","",G3937,G3937,"",0,"","",,"","",,"",Acts 6:5; ,"",0,0,0,,"",,,바메나,
2273,Parnach,帕納,"","","","","","1",M,"","","","",H6535,H6535,"",0,"","",,"","",,"",Num 34:25; ,"",0,0,0,,"",,,바르낙,
2274,Parosh,巴錄,"","","","","","1",M,"","","","",H6551,H6551,"",0,"","",,"","",,"",Ezra 2:3; Ezra 10:25; Neh 7:8; ,"",0,0,0,,"",,,바로스,
2275,Parosh,巴錄,"","","","","","1",M,"","","","",H6551,H6551,"",0,"","",,"","",,"",Neh 3:25; ,"",0,0,0,,"",,,바로스,
2276,Parosh,巴錄,"","","","","","1",M,"","","","",H6551,H6551,"",0,"","",,"","",,"",Neh 10:14; ,"",0,0,0,,"",,,바로스,
2277,Parshandatha,巴珊大他,"","","","","","1",M,"","","","",H6577,H6577,"",0,"","",,"","",,"",Esth 9:7; ,"",0,0,0,,"",,,바산다다,
2278,Paruah,帕路亞,"","","","","","1",M,"","","","",H6515,H6515,"",0,"","",,"","",,"","1Kgs 4:17; ","",0,0,0,,"",,,바루아,
2279,Pasach,巴薩,"","","","","","1",M,"","","","",H6457,H6457,H6457,0,"","",,Israel,Japhlet,,(1 Chronicles 7:33),"1Chr 7:33; ","",644,1,645,0,"",1,,바삭,
